"est"	"sem"	"n"
"223"	0.503459517882903	0.22564670771075	25
"224"	0.916986661395764	0.321214326443589	25
"225"	-0.627328139048952	0.194072632984676	25
"226"	-1.28050889961846	0.32920150848407	25
"227"	0.447937937869583	0.253139839538937	25
"228"	-0.187643366981523	0.270164390192225	25
"229"	-0.274398677095539	0.286999569729604	25
"230"	-1.5213739277263	0.406422167613908	25
"231"	0.471756085943426	0.241730060491804	25
"232"	1.11693504053324	0.332279546143106	25
"233"	0.652596279140428	0.23512288822159	25
"234"	0.316906745944358	0.288442865940171	25
"235"	1.64428298297326	0.453664401279867	25
"236"	-1.35334297932163	0.35320978465384	25
"237"	2.01067129488617	0.542746749264029	25
"238"	0.0136621960781467	0.139802713143141	25
"239"	0.574613441346368	0.204823649892405	25
"240"	-1.9542120002671	0.525624049585106	25
"241"	1.21297365317114	0.345604399009507	25
"242"	-1.9542120002671	0.525624049585106	25
"243"	-0.528469292540664	0.182814820916387	25
"244"	-0.145905352873876	0.25181720144177	25
"245"	0.334710542242534	0.286676446359176	25
"246"	-0.00777292485696006	0.136565277793504	25
"247"	0.198501879406353	0.274526444796735	25
"248"	-1.9542120002671	0.525624049585106	25
"249"	0.929898434054764	0.322339794252688	25
"250"	-0.513638161912288	0.194828369259859	25
