"est"	"sem"	"n"
"223"	0.479143027828923	0.237536620032703	25
"224"	0.941720801865635	0.313870484554803	25
"225"	-0.654997916540401	0.233946521779034	25
"226"	-1.12950193282649	0.310996158064547	25
"227"	0.352419224165463	0.284113257282232	25
"228"	-0.218750805952799	0.281281706517442	25
"229"	-0.218750805952799	0.281281706517442	25
"230"	-1.59291750597919	0.419876236546454	25
"231"	0.352419224165463	0.284113257282232	25
"232"	1.12052657687043	0.313198686392395	25
"233"	0.64745200606457	0.230979421789837	25
"234"	0.352419224165463	0.284113257282232	25
"235"	1.3162788189656	0.349680480943655	25
"236"	-1.32379744414887	0.34930585160685	25
"237"	1.9835177924491	0.518905627177537	25
"238"	0.0215561837041927	0.167489478980692	25
"239"	0.64745200606457	0.230979421789837	25
"240"	-1.98933773223723	0.517956842374171	25
"241"	1.3162788189656	0.349680480943655	25
"242"	-1.98933773223723	0.517956842374171	25
"243"	-0.57193342117173	0.201420634471798	25
"244"	-0.218750805952799	0.281281706517442	25
"245"	0.352419224165463	0.284113257282232	25
"246"	-0.0275284932874729	0.171123901374344	25
"247"	0.352419224165463	0.284113257282232	25
"248"	-1.98933773223723	0.517956842374171	25
"249"	0.771484799407426	0.288325516409767	25
"250"	-0.57193342117173	0.201420634471798	25
