"F1"	"SE_F1"
-0.77073299003589	0.267071751292977
-0.760171229191413	0.315487869119098
-0.413055225329279	0.35464365938281
0.912763263624583	0.691439623349982
0.133786087427772	0.505634033985595
0.252685922855345	0.539063037952853
-0.141407928206948	0.441474899697828
0.912763263624583	0.691439623349982
-0.227358574199889	0.416065522766031
0.912763263624583	0.691439623349982
0.163037270425515	0.509678714356725
0.221433906671673	0.505118602835281
0.912763263624583	0.691439623349982
0.468042557370715	0.585254748921586
0.912763263624583	0.691439623349982
0.252685922855345	0.539063037952853
0.912763263624583	0.691439623349982
-1.72042133616244	0.295716941398071
-0.795775741717113	0.27051159770118
-0.739501473421003	0.29966788908263
-0.226855853628106	0.417844635529009
-0.992983807956793	0.297634415194599
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-0.351017563496431	0.360202720686611
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-0.95042064572421	0.265267502806387
-0.0542476671289808	0.428035020649053
-1.07324319667484	0.257479560625754
0.369594360582906	0.536949220514516
0.369594360582906	0.536949220514516
-0.762693785878645	0.320904949974119
-0.0350114485949963	0.462142310052557
0.439087682685761	0.574244131818848
-1.58845474420425	0.278828988894852
0.912763263624583	0.691439623349982
0.221433906671673	0.505118602835281
0.163037270425515	0.509678714356725
-1.19228132154454	0.262833256238791
-0.799007485174066	0.293949938435871
-1.29179662319717	0.287018190192784
0.912763263624583	0.691439623349982
0.506380573428584	0.594605658266515
-0.012447915237712	0.439844087574465
0.912763263624583	0.691439623349982
-1.41872411430038	0.269285551980312
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.594295715676888	0.613744356734022
-0.134609636993541	0.422530074512407
0.912763263624583	0.691439623349982
-0.189899819861496	0.407274431238063
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-1.03032995546171	0.308510131728055
0.912763263624583	0.691439623349982
-0.827227978338668	0.328527439027342
0.912763263624583	0.691439623349982
-0.0961087786861085	0.41446699168428
0.0595174258817999	0.484952967810274
-0.303068052394672	0.403567502456471
-0.0543207114049404	0.41775458650207
0.45852051328886	0.580269000105903
-0.227358574199889	0.416065522766031
-0.938747348875533	0.281037790089983
-0.198061634731229	0.403087180716058
0.439087682685761	0.574244131818848
-0.192680209476487	0.425644326891491
0.912763263624583	0.691439623349982
0.663179622422946	0.633968738871316
-0.466655579876616	0.360194702124698
-0.138350367004869	0.40547825028963
-1.31522029613352	0.297994351197613
0.912763263624583	0.691439623349982
-0.134609636993541	0.422530074512407
-0.190763952249661	0.40808527111242
0.252685922855345	0.539063037952853
-0.20203517256566	0.403739831538066
0.912763263624583	0.691439623349982
-1.51334766214051	0.291475841936873
-1.13043290742981	0.285244260850108
0.912763263624583	0.691439623349982
-1.68386425347109	0.259194028710274
-0.12966959704669	0.43823153747444
-0.579462926910983	0.321539800538906
-0.935268455407127	0.321256564802778
0.912763263624583	0.691439623349982
-1.11391957314088	0.284601664163923
-0.320040680293032	0.347713959642951
0.234069157042002	0.520681302265614
0.912763263624583	0.691439623349982
0.286958342323869	0.539357835900534
0.594295715676888	0.613744356734022
0.369594360582906	0.536949220514516
-0.480455910085314	0.329405441254107
-0.961820892915379	0.276718995462892
0.912763263624583	0.691439623349982
-0.480550613910992	0.334941900663236
0.912763263624583	0.691439623349982
0.369594360582906	0.536949220514516
-0.998933806971704	0.292750674679948
0.682164705430429	0.635774330465362
0.912763263624583	0.691439623349982
-1.03552846819435	0.262600934948555
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-2.13080831875573	0.286497220849782
-0.379558744795732	0.341194555155984
-1.3172192303488	0.263444296066126
-1.21914094077738	0.291663084121956
0.912763263624583	0.691439623349982
0.170908561932172	0.499642180058861
-0.382825771829737	0.348172166836799
0.912763263624583	0.691439623349982
0.211863952809088	0.516799909721478
-0.303491557522498	0.402369786438471
0.0156814957974705	0.478772086194762
-1.59883572416156	0.275436434169364
-0.26736860276883	0.401539598035325
-0.392277366189156	0.351020595750866
-0.0543207114049404	0.41775458650207
0.912763263624583	0.691439623349982
0.252685922855345	0.539063037952853
0.912763263624583	0.691439623349982
0.221433906671673	0.505118602835281
-0.550207477378035	0.314119825989044
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.114275412005379	0.490690154440628
0.912763263624583	0.691439623349982
-1.01883539423568	0.25931800349984
-0.511605409597161	0.344031112751136
-1.95145305598895	0.309916372797602
-0.264489071569141	0.401906675727671
-1.3772191102908	0.285443212831692
-0.169896399479673	0.41160341525249
0.912763263624583	0.691439623349982
0.45852051328886	0.580269000105903
0.912763263624583	0.691439623349982
0.113464213118116	0.499990585259752
-0.858422226097593	0.287638604438137
-0.622664365775391	0.296036255697206
0.252685922855345	0.539063037952853
0.912763263624583	0.691439623349982
-1.09773561261775	0.302535742237272
0.348743915766094	0.54987343846107
-1.19476226296801	0.257510464348417
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-0.348991451185305	0.346635644038204
-0.856587394053996	0.306037916549166
0.912763263624583	0.691439623349982
-1.6503678249737	0.272333268856743
-1.39506484762515	0.265853403612782
-0.179661919548026	0.394515426398172
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-1.21353579794428	0.292394415399817
0.912763263624583	0.691439623349982
0.682164705430429	0.635774330465362
-1.1269187927237	0.247006512496678
-0.355910180636635	0.345788942242439
0.912763263624583	0.691439623349982
-0.205106358978969	0.409187155574377
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-0.69747413003377	0.287846982418913
-0.098790363603703	0.442135497877111
0.369594360582906	0.536949220514516
0.912763263624583	0.691439623349982
-1.57390361814056	0.265913172573135
-0.454018089046563	0.350508421336759
0.043727342709612	0.483369425364062
0.303442295085727	0.541493074125304
0.506380573428584	0.594605658266515
0.912763263624583	0.691439623349982
0.142202810463515	0.51324281060946
-0.739501473421003	0.29966788908263
-0.0543207114049404	0.41775458650207
-0.9737175171946	0.289894629761303
-0.764510583455601	0.270757515251595
-0.93268477265298	0.277623405197779
0.912763263624583	0.691439623349982
-1.40159681478866	0.262577091699478
-0.708510582527427	0.302617510686245
0.912763263624583	0.691439623349982
-2.22737291570477	0.350578505007206
-0.497106923329811	0.356629077053056
0.252685922855345	0.539063037952853
-0.431886101082042	0.340001968783949
0.912763263624583	0.691439623349982
-0.361543519411716	0.353232955642542
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-0.58126382490038	0.327795532764067
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-0.0492842794436408	0.463899647154566
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.133786087427772	0.505634033985595
-0.944086982714721	0.258156665317803
0.682164705430429	0.635774330465362
-0.798710694282104	0.320245446006644
-0.216068925931413	0.404866723654652
0.369594360582906	0.536949220514516
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-0.634495712956276	0.304869492164115
0.106652020879865	0.468351744627005
0.252685922855345	0.539063037952853
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.142202810463515	0.51324281060946
0.912763263624583	0.691439623349982
-0.799230738183924	0.304944968985918
-0.370857886099086	0.374541898771514
0.252685922855345	0.539063037952853
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-0.898579722230103	0.307247182186992
0.663179622422946	0.633968738871316
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
-0.661158531910024	0.290597243071607
0.912763263624583	0.691439623349982
-1.21180941733955	0.30375137395289
-0.913359366647777	0.30617055991899
0.912763263624583	0.691439623349982
0.594295715676888	0.613744356734022
-0.134609636993541	0.422530074512407
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.28319737322237	0.532518718035638
-0.557737380989327	0.323983297514876
-0.378687629607332	0.379133122326387
0.252685922855345	0.539063037952853
-0.44931998778525	0.343797342606417
0.912763263624583	0.691439623349982
-0.25155865268752	0.416058178837137
-1.08828681339604	0.243032459780429
-0.0961087786861085	0.41446699168428
0.369594360582906	0.536949220514516
-1.41186980901202	0.247927108160561
-1.18381946953033	0.257500337087323
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.163037270425515	0.509678714356725
-0.810384429572195	0.290007656944986
0.912763263624583	0.691439623349982
-0.357164506115925	0.394271636069706
0.286958342323869	0.539357835900534
-0.510558430470515	0.332592398277352
0.663179622422946	0.633968738871316
0.912763263624583	0.691439623349982
0.912763263624583	0.691439623349982
0.211863952809088	0.516799909721478
0.252685922855345	0.539063037952853
-1.87849010010709	0.293668747295121
0.912763263624583	0.691439623349982
0.252685922855345	0.539063037952853
-0.711596219531153	0.317913046181451
-1.13333971243161	0.241772692402917
-1.18433412509863	0.28239803243014
0.912763263624583	0.691439623349982
0.439087682685761	0.574244131818848
0.061379285885533	0.45717181615843
